author,title,subtitle,language,categories,description,series,edition,firstPublishDate,published_year,characters,format,genres,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,best_sellers_rank,bookId,buybox_seller,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,product_dimensions,publisher,ratingsByStars,ratings_count,seller_name,setting,soldBy,weight
Tove Jansson,Den ärliga bedragaren,,Swedish,,"Den ærlige bedrageren utspiller seg i en snekledd landsby i det nordlige Finland. Til å begynne med ligner det en historie om hvordan to kvinner fra hver sin generasjon utvikler et inderlig vennskap. Anna er en suksessfull og rik, men upraktisk og livsfjern eldre barnebokforfatter. Hun bor alene i et stort hus, opptatt med å male landskapsbilder. Katri er en ung, sterk og effektiv kvinne, som flytter inn for å gi en hjelpende hånd. Hun overtar snart styringen i huset, ordner opp i regnskapene og setter en stopper for folks forsøk på å snyte den gamle damen. Alt er et ledd i en listig uttenkt plan, men underveis skjer det en forvandling med dem begge, og spørsmålene reiser seg: Hvem er bedrageren og hvem er den ærlige? Hvem er vinner og hvem er taper i dette spillet mellom de to kvinnene?",,,,1982,"['Anna Aemelin', 'Katri Kling', 'Mats Kling']","Hardcover, Paper Dust Jacket","['Fiction', 'Scandinavian Literature', 'Literature', 'Finnish Literature', 'Classics', 'Novels', 'Literary Fiction', 'Swedish Literature', '20th Century', 'Womens']",,9789100455675,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372188075l/1865263.jpg,3.84,"['BTBA Best Translated Book Award for Fiction (2011)', 'Valtion kirjallisuuspalkinto (1983)']",95.0,1.0,,1865263.Den_rliga_bedragaren,,,,,94.0,3903.0,192,,Bonnier,"['927', '1692', '1032', '218', '34']",,,[],,
Tove Jansson,Who Will Comfort Toffle?,,English,,"
  A SCANDINAVIAN MIDCENTURY CLASSIC BACK IN PRINTWho Will Comfort Toffle? is the timeless, magical tale of the wistful wallflower, Toffle–too shy to speak to anyone and too fearful of the world he is watching from afar. Lonely and sad, Toffle runs away from home and watches the magical cast of Moomin Valley—Mymble, My, Snufkin, the merry whompses and the Fillyjonk—celebrate and enjoy life. His insecurity continues to only serve his isolation until he has the courage to overcome his fears by reaching out to another frightened introvert, the mesmerizing Miffle. Who Will Comfort Toffle? is an endearing, introspective story that will speak to readers of all ages—anyone who has ever needed a friend to pull them out of their shell.Joining Drawn & Quarterly’s archival series of Moomin The Complete Tove Jansson Comic Strip, Moomin, Mymble & Little My, and the Moomintroll chapter books is the glorious reprinting of the Tove Jansson classic children’s book Who Will Comfort Toffle? with a loving translation by British poet Sophie Hannah.
",Moomin Picture Books #2,,10/30/60,1998,[],Hardcover,"['Childrens', 'Picture Books', 'Fantasy', 'Fiction', 'Classics', 'Finnish Literature', 'Poetry', 'Adventure', 'Scandinavian Literature', 'Swedish Literature']",,9789515004697,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327877254l/222606.jpg,4.44,[],164.0,2.0,,222606.Who_Will_Comfort_Toffle_,,,,,98.0,2365.0,28,,Schildts,"['1380', '715', '219', '36', '15']",,,[],,
"Tove Jansson, David McDuff (Translator)",The Moomins and the Great Flood,,English,,"The Moomins and the Great Flood is the first book about the Moomins, originally published in 1945. It´s the story about Moominmamma and Moomintroll´s search for the missing Moominpappa and how they found their way to the Moominvalley.",Mumintrollen #1,,10/28/45,2006,"['Moomintroll', 'Moominmamma', 'Sniff', 'Tulippa', 'Moominpappa']",Hardcover,"['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Finnish Literature', 'Scandinavian Literature', 'Swedish Literature', 'Adventure', 'Middle Grade', 'Picture Books']",,9789515015501,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1256923501l/3300083.jpg,4.03,[],424.0,5.0,,3300083-the-moomins-and-the-great-flood,,,,,93.0,12332.0,52,,Schildts,"['4827', '4200', '2473', '554', '278']",,,[],,
"Tove Jansson, Elizabeth Portch (Translator)",Finn Family Moomintroll,,English,,"It is spring in the valley and the Moomins are ready for adventure Moomintroll and his friends Snufkin and Sniff find the Hobgoblin's top hat, all shiny and new and just waiting to be taken home. They soon realize that his is no ordinary hat; it can turn anything--or anyone--into something else",Mumintrollen #3,,10/28/48,September 1st 1990,[],Paperback,"['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Finnish Literature', 'Middle Grade', 'Scandinavian Literature', 'Young Adult', 'Adventure', 'Swedish Literature']",,9780374423070,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924184l/79549.jpg,4.3,[],423.0,5.0,,79549.Finn_Family_Moomintroll,,,,,97.0,11659.0,176,,Farrar Straus Giroux,"['5803', '4000', '1527', '240', '89']",,,[],,
"Tove Jansson, Elizabeth Portch (translator)",Comet in Moominland,,English,,"When Moomintroll learns that a comet will be passing by, he and his friend Sniff travel to the Observatory on the Lonely Mountains to consult the Professors. Along the way, they have many adventures, but the greatest adventure of all awaits them when they learn that the comet is headed straight for their beloved Moominvalley.
",Mumintrollen #2,,10/29/46,May 22nd 1986,[],Hardcover,"['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Finnish Literature', 'Middle Grade', 'Adventure', 'Scandinavian Literature', 'Swedish Literature', 'Young Adult']",,9780713628272,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389287390l/1003725.jpg,4.24,[],193.0,3.0,,1003725.Comet_in_Moominland,,,,,96.0,12738.0,192,,A & C Black,"['5889', '4644', '1705', '340', '160']",,,[],,
"Tove Jansson, Esther Freud (Introduction), Thomas Teal (Translator)",The Summer Book,,English,,"An elderly artist and her six-year-old granddaughter while away a summer together on a tiny island in the gulf of Finland. Gradually, the two learn to adjust to each other's fears, whims and yearnings for independence, and a fierce yet understated love emerges - one that encompasses not only the summer inhabitants but the island itself, with its mossy rocks, windswept firs and unpredictable seas.Full of brusque humour and wisdom, The Summer Book is a profoundly life-affirming story. Tove Jansson captured much of her own experience and spirit in the book, which was her favourite of the novels she wrote for adults. This new edition sees the return of a European literary gem - fresh, authentic and deeply humane.",,,10/29/72,May 29th 2003,[],Paperback,"['Fiction', 'Short Stories', 'Classics', 'Finnish Literature', 'Scandinavian Literature', 'Novels', 'Literature', 'Literary Fiction', '20th Century', 'Swedish Literature']",,9780954221713,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390613592l/79550.jpg,4.08,[],192.0,2.0,,79550.The_Summer_Book,,,,,94.0,20923.0,172,,Sort of Books,"['7998', '7874', '3895', '951', '205']",,,['Finland'],,
"Tove Jansson, Kingsley Hart (Translator)",Moominpappa at Sea,,English,,"When the Moomin family members need a change of scenery, they decide to take up residence in a lighthouse. As they discover their new home, the family also discover surprising, and wonderfully funny, new things about themselves.
",Mumintrollen #8,,10/28/65,October 1st 1993,"['Muumipappa', 'Muumimamma', 'Muumipeikko', 'pikku Myy', 'kalastaja', 'Mörkö']",Paperback,"['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Finnish Literature', 'Scandinavian Literature', 'Adventure', 'Young Adult', 'Swedish Literature', 'Middle Grade']",,9780374453060,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924188l/79551.jpg,4.27,[],395.0,5.0,,79551.Moominpappa_at_Sea,,,,,97.0,6824.0,228,,"Farrar, Straus and Giroux (BYR)","['3279', '2362', '991', '162', '30']",,,[],,
"Tove Jansson, Kingsley Hart (Translator)",Moominvalley in November,,English,,"Tove Jansson's Moomin characters and books are admired the world over. In the United States the series beginning with Finn Family Moomintroll (first published in English in 1945) has accumulated generations of fans. Since Farrar, Straus and Giroux began reissuing the books in 1989, grateful readers old and new have been thrilled to have the stories available again. At last the final installment is being published – oddly, the only book that features none of the Moomin family themselves, though it does take place at their house. There familiar characters converge – Snufkin, the Hemulen, Fillyjonk, and others – seeking out the Moomins' welcoming company, only to find them absent. All remain at the house, all have very different personalities that clash often, but something about their homey cohabitation during the icy winter changes each visitor in a gratifying way. As The Times Literary Supplement put it, Moominvalley in November is ""possibly the cleverest of the Moomin books.""",Mumintrollen #9,,10/28/70,September 15th 2003,"['Mymlen', 'Snusmumrikken', 'Filifjonka', 'Tofte', 'Hemulen']",Paperback,"['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Finnish Literature', 'Scandinavian Literature', 'Swedish Literature', 'Young Adult', 'Middle Grade', '20th Century']",,9780374453091,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312008049l/79547.jpg,4.31,"['Valtion nuorisokirjallisuuspalkinto (1971)', 'Expressens Heffaklump (1970)']",336.0,5.0,,79547.Moominvalley_in_November,,,,,97.0,6022.0,176,,"Farrar, Straus and Giroux (BYR)","['3043', '2003', '801', '149', '26']",,,[],,
"Tove Jansson, Thomas Teal (Translator), Ali Smith (Introduction)",Fair Play,,English,,"Winner of the 2009 Bernard Shaw Prize for TranslationFair Play is the type of love story that is rarely told, a revelatory depiction of contentment, hard-won and exhilarating.  Mari is a writer and Jonna is an artist, and they live at opposite ends of a big apartment building, their studios connected by a long attic passageway. They have argued, worked, and laughed together for decades. Yet they’ve never really stopped taking each other by surprise. Fair Play shows us Mari and Jona’s intertwined lives as they watch Fassbinder films and Westerns, critique each other’s work, spend time on a solitary island (recognizable to readers of Jansson’s The Summer Book), travel through the American Southwest, and turn life into nothing less than art.",,,11/06/89,June 7th 2007,"['Mari', 'Jonna']",Paperback,"['Fiction', 'Short Stories', 'LGBT', 'Queer', 'Finnish Literature', 'Lesbian', 'Novels', '20th Century', 'Scandinavian Literature', 'Literature']",,9780954899530,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1304676335l/902743.jpg,3.94,"['Bernard Shaw Prize for Thomas Teal (2009)', 'Mikael Agricola -palkinto (1991)']",92.0,1.0,,902743.Fair_Play,,,,,93.0,2838.0,127,,Sort of Books,"['893', '1113', '620', '181', '31']",,,"['Finland', 'Phoenix, Arizona (United States)']",,
"Tove Jansson, Thomas Warburton (Translator)",Moominpappa's Memoirs,,English,,"Before he had a family, before he met Moominmamma, Moominpappa led a life of adventure and intrigue. But he's never told his story until now.Now Moominpappa has a bad cold, and it's the perfect time to remember his youthful endeavors and to ponder the Experiences which have made him the remarkable Moomin he is. As he reads each chapter aloud to Moomintroll, Snufkin, and Sniff, they, and we, learn of his triumphs and tribulations, and his momentous meetings with the Joxter, the Muddler, and a cast of other characters too incredible (especially Edward the Booble) to list here.""Moominpappa's Memoirs"" has never before been translated into English, and Farrar, Straus and Giroux is proud to be able to add this title to its other Moomin books.",Mumintrollen #4,,10/28/50,September 30th 1994,"['Moomintroll', 'Sniff', 'Moominpappa', 'Snufkin']",Paperback,"['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Finnish Literature', 'Adventure', 'Scandinavian Literature', 'Middle Grade', 'Novels', 'Young Adult']",,9780374453077,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921193l/224538.jpg,4.2,[],257.0,3.0,,224538.Moominpappa_s_Memoirs,,,,,97.0,5849.0,162,,"Farrar, Straus and Giroux (BYR)","['2492', '2180', '1024', '132', '21']",,,[],,
"Tove Jansson, Thomas Warburton (Translator)",Tales from Moominvalley,,English,,"In these nine delightfully funny stories, readers will discover how the Moomin family spend their first Christmas out of hibernation, how they save young Ninny from permanent invisibility, and what happens when Moomintroll catches the last dragon in the world.
",Mumintrollen #7,,11/06/62,November 6th 1995,[],Paperback,"['Fantasy', 'Childrens', 'Fiction', 'Short Stories', 'Classics', 'Finnish Literature', 'Scandinavian Literature', 'Middle Grade', 'Adventure', 'Swedish Literature']",,9780374474133,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388948318l/79552.jpg,4.31,"['Valtion kirjallisuuspalkinto (1963)', 'Anni Swan -mitali (1964)']",72.0,1.0,,79552.Tales_from_Moominvalley,,,,,98.0,6254.0,192,,"Farrar, Straus and Giroux (BYR)","['3046', '2251', '822', '111', '24']",,,[],,
"Tove Jansson, Thomas Warburton (translator)",Moominsummer Madness,,English,,"When a flood sweeps through the valley, the Moomins must find a new house. And with typical Moomin good luck, one just happens to be floating by. It looks normal enough, but there are curtains where one wall should be, strange rows of lights, and other odd amenities. Then Moomintroll and the Snork Maiden disappear, and the family realize that the house may hold the answers to more than they ever dreamed.",Mumintrollen #5,,10/28/54,February 28th 1994,"['Muminmamman', 'Mymlans dotter', 'Lilla My', 'Mumintrollet', 'Muminpappan', 'Snusmumriken', 'Snorkfröken', 'Homsan', 'Misan', 'Emma', 'Parkvakten', 'Parktanten', 'Filifjonka', 'Hemulen']",Paperback,"['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Finnish Literature', 'Scandinavian Literature', 'Middle Grade', 'Adventure', 'Swedish Literature', 'Novels']",,9780713639797,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1177114686l/682596._SX318_.jpg,4.3,[],348.0,5.0,,682596.Moominsummer_Madness,,,,,97.0,8690.0,192,,A & C Black,"['4228', '3091', '1151', '159', '61']",,,[],,
